ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,RoundedOptimizedLoanAmount,RoundedOptimizedLoanPeriod,OptimizedClientScoreWithRoundedValues
105483.0,4600.0,11.0,1.0,278.0,4500.0,13,398.64776964489545
105485.0,4700.0,9.0,1.0,159.0,4600.0,13,397.79171666701325
105491.0,5300.0,11.0,1.0,150.0,5200.0,15,388.79171666701325
105501.0,6500.0,13.0,1.0,188.0,6400.0,16,367.71974315595423
105508.0,4000.0,10.0,1.0,337.0,3900.0,11,398.57579613383655
105512.0,55600.0,41.0,1.0,274.0,55400.0,43,397.15159226767355
105517.0,5500.0,13.0,1.0,153.0,5400.0,17,391.79171666701325
105519.0,4000.0,10.0,1.0,159.0,3900.0,14,397.79171666701325
105520.0,3400.0,7.0,1.0,212.0,3300.0,10,391.71974315595446
105526.0,9200.0,19.0,1.0,304.0,9100.0,20,365.57579613383655
105528.0,3200.0,7.0,1.0,321.0,3100.0,8,382.57579613383666
105529.0,10000.0,22.0,1.0,274.0,9900.0,24,394.64776964489533
105534.0,43500.0,35.0,1.0,302.0,43400.0,36,363.5757961338363
105535.0,12221.0,22.0,1.0,212.0,12100.0,25,392.24554590673756
105536.0,4300.0,11.0,1.0,297.0,4200.0,12,358.57579613383666
105538.0,11905.0,23.0,1.0,300.0,11800.0,24,361.7009872649751
105544.0,5663.0,13.0,1.0,278.0,5600.0,15,397.7213552744678
105547.0,2500.0,7.0,1.0,333.0,2400.0,8,394.57579613383666
105552.0,4000.0,10.0,1.0,226.0,3900.0,13,405.71974315595435
105553.0,4500.0,9.0,1.0,335.0,4400.0,10,396.57579613383655
105554.0,9600.0,19.0,1.0,196.0,9500.0,22,375.7197431559541
105556.0,5000.0,12.0,1.0,285.0,4900.0,14,405.64776964489556
105557.0,3500.0,9.0,1.0,323.0,3400.0,10,384.57579613383655
105558.0,3000.0,8.0,1.0,329.0,2900.0,9,390.57579613383655
105559.0,5816.0,12.0,1.0,187.0,5700.0,15,367.1203547755988
105560.0,5000.0,12.0,0.0,305.0,4900.0,13,366.57579613383655
105562.0,7373.0,17.0,0.0,349.0,7300.0,18,409.8997640256865
105564.0,9700.0,21.0,1.0,343.0,9600.0,22,404.5757961338368
105567.0,8500.0,18.0,1.0,305.0,8400.0,19,366.5757961338368
105571.0,4700.0,9.0,1.0,336.0,4600.0,10,397.57579613383655
105574.0,8800.0,17.0,1.0,282.0,8700.0,19,402.6477696448957
105577.0,1720.0,4.0,1.0,306.0,1700.0,5,365.5727380356144
105581.0,1000.0,2.0,1.0,264.0,950.0,4,383.3958583335066
105583.0,500.0,4.0,0.0,118.0,450.0,8,355.5398053556245
105592.0,1500.0,5.0,0.0,327.0,1400.0,6,388.57579613383655
105593.0,7991.0,16.0,1.0,332.0,7900.0,17,393.35045209778673
105595.0,8050.0,18.0,1.0,64.0,8000.0,23,360.6117788666836
105598.0,8000.0,16.0,1.0,322.0,7900.0,17,383.57579613383655
105602.0,1518.0,5.0,0.0,294.0,1500.0,6,353.522661583159
105603.0,3000.0,8.0,1.0,329.0,2900.0,9,390.57579613383655
105606.0,2000.0,4.0,1.0,293.0,1900.0,5,354.57579613383655
105607.0,9379.0,19.0,1.0,308.0,9300.0,20,369.0499933830531
105611.0,5684.0,13.0,0.0,-472.0,5500.0,27,359.6146627807358
105613.0,1200.0,5.0,1.0,295.0,1100.0,6,356.57579613383655
105615.0,6821.0,13.0,1.0,255.0,6800.0,15,373.6697497729011
105617.0,4000.0,10.0,0.0,170.0,3900.0,14,408.79171666701325
105618.0,4558.0,11.0,1.0,328.0,4500.0,12,388.52419063227
105623.0,7600.0,15.0,1.0,322.0,7500.0,16,383.57579613383643
105625.0,3500.0,9.0,0.0,-84.0,3400.0,17,391.07961071124885
105626.0,7400.0,15.0,1.0,349.0,7300.0,16,410.57579613383666
105628.0,8500.0,19.0,1.0,305.0,8400.0,20,366.57579613383655
105632.0,700.0,4.0,0.0,-507.0,650.0,19,380.3315139772724
105635.0,10200.0,23.0,1.0,323.0,10100.0,24,384.5757961338363
105637.0,6080.0,14.0,0.0,308.0,6000.0,15,369.07503160928104
105639.0,4561.0,11.0,1.0,215.0,4500.0,14,393.74325233307115
105640.0,1425.0,5.0,1.0,239.0,1400.0,7,357.7699026778123
105649.0,6500.0,15.0,1.0,304.0,6400.0,16,365.57579613383643
105653.0,4542.0,9.0,1.0,-21.0,4400.0,16,396.0592427017565
105654.0,7000.0,17.0,1.0,304.0,6900.0,18,365.57579613383666
105658.0,9000.0,20.0,1.0,305.0,8900.0,21,366.5757961338363
105659.0,1000.0,4.0,0.0,304.0,950.0,5,364.32388482244767
105662.0,10000.0,21.0,1.0,349.0,9900.0,22,410.57579613383655
105664.0,10000.0,22.0,1.0,223.0,9900.0,25,402.7197431559541
105667.0,3000.0,8.0,1.0,191.0,2900.0,11,370.71974315595435
105669.0,2800.0,8.0,1.0,340.0,2700.0,9,401.57579613383655
105671.0,1000.0,2.0,1.0,259.0,950.0,4,378.3958583335066
105673.0,7200.0,16.0,0.0,30.0,7100.0,22,386.93566368913116
105676.0,24300.0,33.0,1.0,329.0,24200.0,34,390.5757961338368
105677.0,50800.0,38.0,1.0,251.0,50600.0,40,374.1515922676731
105679.0,3000.0,8.0,1.0,260.0,2900.0,10,380.64776964489545
105680.0,2000.0,6.0,0.0,283.0,1900.0,8,403.64776964489545
105682.0,41100.0,36.0,1.0,94.0,40800.0,41,396.87133542362744
105683.0,4700.0,11.0,0.0,227.0,4600.0,14,406.71974315595446
105685.0,19700.0,29.0,1.0,160.0,19600.0,33,398.7917166670136
105686.0,500.0,4.0,0.0,-258.0,450.0,15,393.0436199330368
105687.0,1500.0,5.0,1.0,348.0,1400.0,6,409.57579613383655
105688.0,69800.0,44.0,1.0,339.0,69700.0,45,400.5757961338363
105690.0,1000.0,4.0,0.0,-335.0,950.0,16,375.11559344409557
105692.0,24300.0,34.0,0.0,-493.0,23900.0,49,403.094893156994
105694.0,18200.0,32.0,0.0,-484.0,17900.0,47,409.5910705342162
105697.0,50800.0,36.0,1.0,5.0,50200.0,42,374.4547768030193
105699.0,2300.0,7.0,0.0,-465.0,2200.0,21,364.51145177760225
105701.0,2000.0,4.0,1.0,265.0,1900.0,6,385.64776964489545
105704.0,8000.0,17.0,1.0,305.0,7900.0,18,366.57579613383643
105706.0,40400.0,39.0,1.0,302.0,40300.0,40,363.5757961338363
105707.0,2000.0,6.0,1.0,183.0,1900.0,9,362.71974315595435
105708.0,32300.0,35.0,0.0,254.0,32200.0,37,374.6477696448951
105710.0,2000.0,6.0,1.0,161.0,1900.0,10,399.79171666701325
105711.0,1000.0,2.0,1.0,235.0,950.0,4,354.3958583335066
105713.0,6500.0,15.0,1.0,144.0,6400.0,19,382.79171666701325
105714.0,1500.0,5.0,1.0,-41.0,1400.0,12,375.00763720018995
105715.0,53700.0,39.0,1.0,252.0,53500.0,41,375.1515922676731
105717.0,8500.0,19.0,1.0,260.0,8400.0,21,380.64776964489533
105718.0,2000.0,4.0,1.0,302.0,1900.0,5,363.57579613383655
105719.0,5300.0,13.0,1.0,251.0,5200.0,15,371.64776964489545
105720.0,4700.0,11.0,1.0,330.0,4600.0,12,391.57579613383666
105723.0,1000.0,4.0,1.0,212.0,950.0,7,390.46783184456547
105724.0,1500.0,3.0,1.0,-44.0,1400.0,10,372.00763720018995
105730.0,4700.0,11.0,0.0,-387.0,4500.0,24,385.943300889321
105732.0,8800.0,19.0,0.0,187.0,8700.0,22,366.71974315595435
105734.0,500.0,4.0,0.0,-391.0,450.0,17,378.1875669551546
105736.0,131500.0,53.0,1.0,292.0,131200.0,54,358.58344137939184
105738.0,62800.0,39.0,1.0,338.0,62700.0,40,399.5757961338368
105739.0,2500.0,5.0,1.0,347.0,2400.0,6,408.57579613383666
105740.0,4500.0,11.0,0.0,-296.0,4400.0,22,356.29553124442566
105741.0,1000.0,4.0,1.0,232.0,950.0,6,351.3958583335067
105745.0,1500.0,5.0,1.0,254.0,1400.0,7,374.64776964489556
105746.0,5000.0,13.0,1.0,337.0,4900.0,14,398.57579613383666
105749.0,1000.0,4.0,0.0,-189.0,950.0,14,402.97164642197777
105753.0,11600.0,23.0,0.0,311.0,11500.0,24,372.5757961338363
105757.0,5000.0,12.0,1.0,334.0,4900.0,13,395.57579613383655
105763.0,43500.0,35.0,1.0,274.0,43400.0,37,394.6477696448951
105766.0,4700.0,11.0,1.0,305.0,4600.0,12,366.57579613383655
105768.0,11600.0,24.0,1.0,164.0,11500.0,28,402.79171666701313
105770.0,4000.0,10.0,1.0,298.0,3900.0,11,359.57579613383655
105773.0,5700.0,11.0,1.0,329.0,5600.0,12,390.57579613383666
105776.0,2000.0,6.0,1.0,302.0,1900.0,7,363.57579613383655
105778.0,9200.0,20.0,1.0,302.0,9100.0,21,363.57579613383655
105780.0,2275.0,5.0,1.0,309.0,2200.0,6,369.94984047814216
105784.0,4000.0,10.0,0.0,-470.0,3800.0,24,362.0152744003799
105785.0,4000.0,10.0,0.0,3.0,3900.0,16,359.93566368913105
105786.0,4000.0,10.0,0.0,3.0,3900.0,16,359.93566368913105
105788.0,1700.0,4.0,1.0,326.0,1600.0,5,387.57579613383655
105790.0,675.0,4.0,0.0,-225.0,650.0,14,366.3456907662834
105797.0,7000.0,16.0,0.0,-296.0,6900.0,27,356.2955312444258
105801.0,3000.0,8.0,0.0,330.0,2900.0,9,391.57579613383655
105811.0,5000.0,10.0,1.0,175.0,4900.0,13,354.71974315595435
105814.0,33800.0,34.0,0.0,-385.0,33200.0,47,397.9585913804319
105815.0,4700.0,11.0,0.0,-386.0,4500.0,24,386.943300889321
105816.0,2600.0,6.0,1.0,344.0,2500.0,7,405.57579613383666
105818.0,2200.0,7.0,1.0,234.0,2100.0,9,354.64776964489545
105819.0,4700.0,11.0,0.0,-395.0,4500.0,24,377.943300889321
105825.0,4700.0,9.0,1.0,318.0,4600.0,10,379.57579613383655
105827.0,2000.0,6.0,1.0,301.0,1900.0,7,362.57579613383655
105831.0,7000.0,16.0,0.0,-512.0,6800.0,31,379.0872479114389
105833.0,2900.0,8.0,1.0,283.0,2800.0,10,403.64776964489545
105835.0,2000.0,6.0,0.0,-455.0,1900.0,20,374.51145177760213
105836.0,122700.0,59.0,1.0,209.0,119400.0,60,350.6981200627215
105842.0,3000.0,8.0,0.0,-463.0,2900.0,22,366.51145177760225
105858.0,1000.0,4.0,0.0,-484.0,950.0,19,403.3315139772725
105862.0,4700.0,11.0,1.0,294.0,4600.0,12,355.57579613383655
105863.0,3000.0,8.0,1.0,241.0,2900.0,10,361.64776964489545
105866.0,1000.0,4.0,1.0,207.0,950.0,7,385.46783184456547
105872.0,41100.0,38.0,0.0,-374.0,40400.0,50,352.39044049215
105873.0,1500.0,5.0,1.0,235.0,1400.0,7,355.64776964489556
105874.0,9200.0,20.0,0.0,-327.0,9000.0,32,386.8713273782621
105875.0,36350.0,36.0,1.0,205.0,36200.0,39,385.97165446734334
105877.0,6300.0,15.0,1.0,343.0,6200.0,16,404.57579613383666
105882.0,4700.0,11.0,1.0,348.0,4600.0,12,409.57579613383666
105888.0,541.0,4.0,0.0,-321.0,500.0,16,388.89024940804563
105889.0,4600.0,11.0,1.0,275.0,4500.0,13,395.64776964489545
105890.0,6500.0,16.0,0.0,-319.0,6400.0,28,392.36750475548433
105891.0,6500.0,16.0,0.0,207.0,6400.0,19,386.71974315595435
105892.0,32300.0,36.0,1.0,321.0,32200.0,37,382.5757961338363
105895.0,3000.0,8.0,0.0,-342.0,2900.0,20,369.36750475548445
105896.0,41100.0,37.0,0.0,206.0,40900.0,40,388.2235657787319
105899.0,2000.0,6.0,0.0,222.0,1900.0,9,401.71974315595435
105905.0,4540.0,11.0,1.0,88.0,4500.0,16,384.3613966044055
105917.0,2226.0,7.0,1.0,328.0,2200.0,8,387.7229673929811
105920.0,7000.0,17.0,0.0,-376.0,6900.0,30,394.43947826654346
105924.0,4548.0,11.0,1.0,26.0,4500.0,17,381.63367592528664
105925.0,1113.0,5.0,0.0,-386.0,1000.0,18,384.76497520750434
105927.0,5838.0,15.0,0.0,-422.0,5700.0,29,408.4629043742576
105936.0,2000.0,6.0,0.0,320.0,1900.0,7,381.57579613383655
105938.0,2768.0,8.0,1.0,261.0,2700.0,10,380.84654640560666
105939.0,2000.0,4.0,1.0,326.0,1900.0,5,387.57579613383655
105943.0,5838.0,15.0,1.0,245.0,5800.0,17,364.0953996187733
105944.0,2000.0,6.0,1.0,330.0,1900.0,7,391.57579613383655
105950.0,7000.0,16.0,1.0,341.0,6900.0,17,402.57579613383655
105953.0,760.0,4.0,0.0,242.0,750.0,6,360.39432928439555
105955.0,1733.0,4.0,1.0,309.0,1700.0,5,368.8982349765755
105958.0,5000.0,10.0,1.0,162.0,4900.0,14,400.79171666701325
105961.0,7000.0,14.0,1.0,346.0,6900.0,15,407.57579613383655
105966.0,2226.0,7.0,1.0,325.0,2200.0,8,384.7229673929811
105967.0,3411.0,9.0,0.0,-396.0,3300.0,22,374.7148987550489
105969.0,6739.0,15.0,0.0,-373.0,6600.0,28,398.41596908942654
105978.0,6100.0,12.0,1.0,195.0,6000.0,15,374.71974315595435
105984.0,3312.0,10.0,1.0,242.0,3300.0,12,360.4444057368511
105985.0,2560.0,7.0,0.0,157.0,2500.0,11,394.7901876179021
105987.0,9340.0,18.0,1.0,344.0,9300.0,19,404.07350256017
105989.0,1993.0,6.0,0.0,173.0,1900.0,9,352.54447557235994
105990.0,3000.0,8.0,1.0,344.0,2900.0,9,405.57579613383655
105991.0,3312.0,9.0,0.0,-291.0,3200.0,20,361.5959899591588
105997.0,7575.0,15.0,1.0,324.0,7500.0,16,384.94984047814216
105998.0,6516.0,15.0,1.0,264.0,6500.0,17,382.54455864176214
105999.0,14000.0,25.0,0.0,277.0,13900.0,27,397.64776964489556
106000.0,1800.0,6.0,0.0,298.0,1700.0,7,359.57579613383655
106001.0,500.0,4.0,0.0,-223.0,450.0,14,368.9716464219779
106002.0,2296.0,7.0,1.0,318.0,2200.0,8,379.4756432289255
106003.0,5000.0,12.0,1.0,328.0,4900.0,13,389.57579613383655
106004.0,2311.0,7.0,0.0,-417.0,2200.0,20,353.7148987550489
106006.0,2800.0,8.0,0.0,-422.0,2700.0,22,407.51145177760225
106009.0,3402.0,7.0,1.0,328.0,3300.0,8,389.6258725862922
106013.0,11702.0,21.0,1.0,274.0,11600.0,23,394.69784609735143
106014.0,3750.0,8.0,1.0,257.0,3700.0,10,376.3958583335067
106026.0,6600.0,15.0,1.0,305.0,6500.0,16,366.57579613383666
106027.0,3000.0,6.0,1.0,319.0,2900.0,7,380.57579613383655
106036.0,2000.0,6.0,0.0,83.0,1900.0,11,380.86369017807215
106039.0,1000.0,2.0,1.0,321.0,950.0,3,381.3238848224477
106040.0,4539.0,11.0,0.0,-422.0,4400.0,25,408.48794260048555
106041.0,1500.0,5.0,1.0,288.0,1400.0,7,408.64776964489556
106042.0,7000.0,16.0,1.0,343.0,6900.0,17,404.57579613383655
106046.0,7800.0,15.0,1.0,215.0,7700.0,18,394.71974315595423
106048.0,2000.0,6.0,0.0,337.0,1900.0,7,398.57579613383655
106052.0,6816.0,15.0,1.0,343.0,6800.0,16,402.47258513070335
106053.0,1663.0,6.0,0.0,-300.0,1600.0,17,351.36911687399777
106055.0,4000.0,10.0,0.0,236.0,3900.0,12,356.64776964489545
106058.0,6000.0,14.0,1.0,286.0,5900.0,16,406.64776964489533
106061.0,6500.0,16.0,1.0,294.0,6400.0,17,355.57579613383655
106064.0,5798.0,14.0,1.0,321.0,5700.0,15,382.52571968138113
106069.0,1663.0,6.0,0.0,-333.0,1600.0,18,377.44109038505667
106070.0,5000.0,12.0,1.0,230.0,4900.0,15,409.71974315595435
106073.0,5380.0,13.0,1.0,295.0,5300.0,14,356.0750316092809
106076.0,3200.0,9.0,0.0,-391.0,3100.0,22,379.43947826654346
106081.0,500.0,4.0,0.0,74.0,450.0,9,370.6117788666834
106083.0,6000.0,14.0,1.0,342.0,5900.0,15,403.57579613383655
106084.0,7000.0,14.0,1.0,254.0,6900.0,16,374.64776964489556
106090.0,2350.0,7.0,1.0,195.0,2300.0,10,373.46783184456547
106092.0,1500.0,3.0,1.0,239.0,1400.0,5,359.64776964489545
106093.0,7650.0,18.0,1.0,325.0,7600.0,19,385.3238848224478
106094.0,3316.0,9.0,1.0,222.0,3300.0,12,399.61653215282104
106100.0,760.0,4.0,0.0,-254.0,700.0,15,397.2940021953144
106102.0,4000.0,8.0,1.0,-1.0,3900.0,14,355.93566368913105
106103.0,2500.0,7.0,0.0,-374.0,2400.0,20,396.43947826654346
106107.0,3991.0,10.0,1.0,177.0,3900.0,13,356.4943991199044
106109.0,2000.0,6.0,1.0,294.0,1900.0,7,355.57579613383655
106111.0,6000.0,12.0,1.0,176.0,5900.0,15,355.71974315595435
106112.0,4000.0,11.0,0.0,297.0,3900.0,12,358.57579613383655
106113.0,5000.0,12.0,1.0,225.0,4900.0,15,404.71974315595435
106114.0,1600.0,6.0,0.0,271.0,1500.0,8,391.64776964489556
106133.0,5587.0,11.0,1.0,167.0,5500.0,15,405.46621972605215
106137.0,2787.0,8.0,0.0,293.0,2700.0,9,354.25029919287545
106138.0,543.0,4.0,1.0,323.0,500.0,5,383.1486172388534
106139.0,1500.0,5.0,0.0,-245.0,1400.0,16,407.29553124442555
106143.0,3000.0,8.0,1.0,344.0,2900.0,9,405.57579613383655
106145.0,8000.0,19.0,1.0,252.0,7900.0,21,372.6477696448951
106152.0,2000.0,6.0,1.0,329.0,1900.0,7,390.57579613383655
106164.0,1084.0,5.0,1.0,245.0,1000.0,7,365.247158025251
106167.0,760.0,4.0,0.0,-343.0,700.0,16,367.3659757063733
106173.0,1400.0,3.0,1.0,111.0,1300.0,8,408.86369017807226
106174.0,1500.0,5.0,0.0,-422.0,1400.0,19,407.51145177760236
106176.0,5500.0,11.0,1.0,340.0,5400.0,12,401.57579613383643
106177.0,1084.0,5.0,1.0,306.0,1000.0,6,367.1751845141921
106180.0,2000.0,6.0,1.0,340.0,1900.0,7,401.57579613383655
106181.0,10000.0,21.0,0.0,-287.0,9800.0,32,367.7993538672033
106185.0,2893.0,8.0,1.0,165.0,2800.0,12,403.61644908341884
106186.0,4302.0,11.0,0.0,145.0,4200.0,15,383.84179311946866
106187.0,3409.0,9.0,1.0,300.0,3400.0,10,359.29731754710883
106191.0,2546.0,7.0,0.0,-420.0,2400.0,21,410.66321018407996
106199.0,2000.0,6.0,0.0,-311.0,1900.0,18,400.36750475548445
106207.0,1338.0,5.0,0.0,307.0,1300.0,6,367.0234261077145
106212.0,1109.0,5.0,0.0,282.0,1100.0,7,400.36929105816785
106216.0,1500.0,3.0,1.0,286.0,1400.0,5,406.64776964489556
106219.0,9200.0,20.0,1.0,336.0,9100.0,21,397.57579613383655
106222.0,78400.0,47.0,1.0,147.0,77900.0,51,395.8070071581237
106223.0,141600.0,60.0,1.0,131.0,132800.0,60,351.3363908044339
106224.0,18400.0,32.0,0.0,152.0,18300.0,36,390.79171666701313
106225.0,6000.0,12.0,1.0,306.0,5900.0,13,367.57579613383655
106226.0,76400.0,43.0,1.0,230.0,76100.0,45,355.6554148904502
106228.0,6000.0,14.0,1.0,199.0,5900.0,17,378.71974315595435
106230.0,3000.0,8.0,1.0,61.0,2900.0,13,358.86369017807215
106231.0,4500.0,11.0,0.0,-637.0,4300.0,28,372.2311949335566
106232.0,2650.0,6.0,1.0,5.0,2500.0,12,363.1875750005198
106233.0,6000.0,14.0,0.0,-118.0,5900.0,22,357.07961071124873
106234.0,18200.0,30.0,1.0,311.0,18100.0,31,372.57579613383655
106235.0,5000.0,10.0,1.0,347.0,4900.0,11,408.57579613383655
106238.0,8500.0,18.0,1.0,344.0,8400.0,19,405.5757961338368
106240.0,7000.0,16.0,1.0,119.0,6900.0,20,357.79171666701336
106241.0,5700.0,11.0,1.0,225.0,5600.0,14,404.71974315595446
106242.0,43500.0,37.0,0.0,-506.0,42500.0,52,405.1178288936603
106244.0,1000.0,4.0,1.0,278.0,950.0,6,397.3958583335067
106245.0,4000.0,10.0,0.0,-517.0,3800.0,25,374.0872479114387
106246.0,4000.0,8.0,1.0,180.0,3900.0,11,359.71974315595435
106248.0,9200.0,20.0,0.0,-531.0,9000.0,35,360.0872479114389
106249.0,1000.0,4.0,1.0,308.0,950.0,5,368.32388482244767
106250.0,10000.0,21.0,0.0,-567.0,9800.0,37,383.1592214224977
106251.0,10000.0,22.0,1.0,217.0,9900.0,25,396.7197431559541
106252.0,3700.0,10.0,1.0,284.0,3600.0,12,404.64776964489545
106253.0,2000.0,6.0,1.0,340.0,1900.0,7,401.57579613383655
106254.0,4000.0,10.0,1.0,166.0,3900.0,14,404.79171666701325
106255.0,1200.0,5.0,1.0,310.0,1100.0,6,371.57579613383655
106256.0,10000.0,21.0,0.0,181.0,9900.0,24,360.71974315595435
106258.0,11100.0,23.0,1.0,347.0,11000.0,24,408.5757961338363
106263.0,1000.0,2.0,1.0,209.0,950.0,5,387.4678318445655
106265.0,6500.0,16.0,1.0,274.0,6400.0,18,394.64776964489556
106266.0,9000.0,21.0,1.0,305.0,8900.0,22,366.5757961338368
106267.0,3000.0,6.0,1.0,287.0,2900.0,8,407.64776964489545
106272.0,7250.0,16.0,1.0,305.0,7200.0,17,365.32388482244755
106277.0,500.0,4.0,0.0,-464.0,450.0,18,364.2595404662136
106279.0,3000.0,6.0,1.0,282.0,2900.0,8,402.64776964489545
106282.0,1000.0,2.0,1.0,343.0,950.0,3,403.3238848224478
106283.0,1200.0,5.0,0.0,-399.0,1100.0,18,371.43947826654335
106285.0,3500.0,7.0,1.0,294.0,3400.0,8,355.57579613383655
106287.0,1600.0,6.0,0.0,-464.0,1500.0,20,365.51145177760236
106288.0,6000.0,14.0,1.0,272.0,5900.0,16,392.64776964489533
106292.0,6000.0,14.0,0.0,249.0,5900.0,16,369.64776964489533
106296.0,800.0,4.0,0.0,-492.0,750.0,19,395.3315139772725
106297.0,7600.0,17.0,0.0,-314.0,7400.0,29,399.871327378262
106301.0,17400.0,30.0,0.0,-337.0,17200.0,42,376.87132737826164
106308.0,7700.0,17.0,1.0,254.0,7600.0,19,374.6477696448957
106309.0,3000.0,8.0,0.0,-474.0,2900.0,22,355.51145177760225
106312.0,7600.0,17.0,0.0,-297.0,7400.0,28,357.7993538672032
106313.0,5700.0,13.0,1.0,346.0,5600.0,14,407.57579613383666
106321.0,5000.0,10.0,1.0,343.0,4900.0,11,404.57579613383655
106323.0,1000.0,2.0,1.0,341.0,950.0,3,401.3238848224478
106324.0,2600.0,8.0,1.0,209.0,2500.0,11,388.71974315595435
106329.0,6600.0,15.0,1.0,343.0,6500.0,16,404.57579613383666
106333.0,6200.0,14.0,1.0,296.0,6100.0,15,357.57579613383655
106338.0,3859.0,10.0,0.0,-341.0,3700.0,22,371.84476010292315
106342.0,6600.0,13.0,1.0,278.0,6500.0,15,398.64776964489545
106345.0,868.0,4.0,0.0,-295.0,800.0,15,356.49430800513665
106346.0,1000.0,4.0,1.0,337.0,950.0,5,397.32388482244767
106351.0,2500.0,5.0,1.0,213.0,2400.0,8,392.71974315595446
106352.0,2500.0,7.0,0.0,287.0,2400.0,9,407.64776964489545
106354.0,1500.0,3.0,1.0,297.0,1400.0,4,358.57579613383655
106355.0,2290.0,5.0,1.0,324.0,2200.0,6,385.3254138715588
106356.0,2500.0,7.0,0.0,-436.0,2400.0,21,393.51145177760225
106357.0,1700.0,6.0,1.0,229.0,1600.0,9,408.71974315595435
106358.0,1500.0,5.0,1.0,269.0,1400.0,7,389.64776964489556
106363.0,2400.0,7.0,0.0,77.0,2300.0,12,374.86369017807215
106367.0,3965.0,10.0,1.0,329.0,3900.0,11,389.6994582158644
106370.0,4000.0,10.0,0.0,177.0,3900.0,13,356.71974315595435
106375.0,1500.0,5.0,0.0,-402.0,1400.0,18,368.43947826654335
106376.0,1000.0,4.0,1.0,107.0,950.0,9,403.61177886668327
106378.0,3000.0,6.0,1.0,323.0,2900.0,7,384.57579613383655
106380.0,5000.0,12.0,0.0,-423.0,4800.0,26,409.0152744003799
106382.0,543.0,4.0,0.0,217.0,500.0,7,395.2925642609712
106385.0,4000.0,10.0,1.0,324.0,3900.0,11,385.57579613383655
106390.0,4100.0,10.0,0.0,157.0,4000.0,14,395.79171666701336
106392.0,4000.0,8.0,1.0,254.0,3900.0,10,374.64776964489545
106394.0,500.0,4.0,0.0,-194.0,450.0,14,397.9716464219779
106395.0,2215.0,5.0,1.0,246.0,2100.0,7,367.0233430383122
106401.0,1800.0,6.0,1.0,126.0,1700.0,10,364.79171666701325
106402.0,2228.0,7.0,0.0,-386.0,2100.0,20,385.1405486009211
106403.0,6000.0,14.0,1.0,275.0,5900.0,16,395.64776964489533
106404.0,3000.0,8.0,0.0,-423.0,2900.0,22,406.51145177760225
106405.0,3000.0,8.0,0.0,-394.0,2900.0,21,376.43947826654323
106406.0,5000.0,13.0,0.0,292.0,4900.0,14,353.57579613383666
106409.0,1662.0,4.0,1.0,348.0,1600.0,5,408.62434353718106
106410.0,3402.0,9.0,1.0,317.0,3300.0,10,378.6258725862922
106414.0,543.0,4.0,0.0,326.0,500.0,5,386.1486172388534
106417.0,2550.0,7.0,1.0,170.0,2500.0,11,407.53980535562437
106418.0,2948.0,8.0,0.0,-413.0,2800.0,21,358.6413131254765
106419.0,2550.0,7.0,0.0,-393.0,2400.0,20,378.6913895779322
106421.0,6800.0,15.0,1.0,342.0,6700.0,16,403.57579613383666
106432.0,1853.0,6.0,1.0,248.0,1800.0,8,367.4709730121899
106436.0,2100.0,7.0,0.0,-340.0,2000.0,19,371.36750475548456
106437.0,3925.0,10.0,1.0,346.0,3900.0,11,405.6979291667533
106442.0,4000.0,10.0,0.0,-420.0,3900.0,23,350.43947826654335
106443.0,4000.0,10.0,0.0,179.0,3900.0,13,358.71974315595435
106448.0,2500.0,5.0,1.0,333.0,2400.0,6,394.57579613383666
106449.0,7000.0,17.0,1.0,317.0,6900.0,18,378.57579613383666
106461.0,3500.0,9.0,1.0,184.0,3400.0,12,363.71974315595435
106463.0,4750.0,12.0,0.0,265.0,4700.0,14,384.39585833350657
106465.0,2893.0,8.0,1.0,159.0,2800.0,12,397.61644908341884
106469.0,2900.0,8.0,0.0,-394.0,2800.0,21,376.4394782665431
106470.0,3000.0,8.0,1.0,329.0,2900.0,9,390.57579613383655
106471.0,2320.0,5.0,1.0,156.0,2200.0,9,395.29248119156875
106473.0,3974.0,10.0,0.0,-471.0,3800.0,24,360.3642805184577
106474.0,1200.0,5.0,1.0,320.0,1100.0,6,381.57579613383655
106484.0,3500.0,9.0,0.0,295.0,3400.0,10,356.57579613383655
106486.0,3423.0,9.0,0.0,-471.0,3300.0,23,359.08733098084133
106494.0,2000.0,4.0,1.0,289.0,1900.0,6,409.64776964489545
106507.0,565.0,2.0,1.0,323.0,550.0,3,382.4475469044756
106509.0,13500.0,25.0,1.0,324.0,13400.0,26,385.5757961338368
106513.0,8800.0,17.0,1.0,320.0,8700.0,18,381.57579613383666
106514.0,4500.0,11.0,1.0,342.0,4400.0,12,403.57579613383643
106516.0,600.0,4.0,0.0,-479.0,550.0,19,408.3315139772725
106519.0,4540.0,12.0,1.0,51.0,4500.0,18,406.4333701154644
106520.0,1500.0,3.0,1.0,293.0,1400.0,4,354.57579613383655
106522.0,12000.0,23.0,1.0,275.0,11900.0,25,395.6477696448951
106523.0,40400.0,36.0,0.0,-609.0,39400.0,52,361.1898024047191
106524.0,2000.0,6.0,1.0,349.0,1900.0,7,410.57579613383655
106527.0,4700.0,9.0,1.0,165.0,4600.0,13,403.79171666701325
106528.0,1500.0,3.0,1.0,263.0,1400.0,5,383.64776964489556
